,GroupNumber,GroupType,LexiconType,Generation,ParticipantID,IP,Stage,Block,TrialNumber,Meaning,TrainingLabel,TypedLabel,SegmentedLabel,Exclude_Eng_non.ID,Exclude_Non.Eng,Exclude_other,Array1,Array2,Array3,Array4,Array5,Array6,Selected,Score,Time,Trial_Iteration,Transmitter,Pair,Unique_Participant,New_Redup_B,Exclude_ID,Adj_V,Adj_N,Non_Adj_V,Non_Adj_N,Consonant_redup_V,Consonant_redup_N,Consonant_N,Vowel_redup_V,Vowel_redup_N,Vowel_N,Syllable_N,Exclude_relevant,Adj_B,Non_Adj_B,Exclude_Eng_ID,SyllableRepetition,ConsonantRepetition
14641,6,closed_group,small,1,closed_group_small_611,129.215.204.182,interactM,1,21,2054,NA,hika,"('hi', 'ka')",FALSE,FALSE,0,2029,2022,2017,2054,2057,1007,2054,1,23:25.2,2,1,closed_group_small_6,closed_group_small_6_129.215.204.182,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
14642,6,closed_group,small,1,closed_group_small_611,129.215.204.182,interactM,1,22,2023,NA,komimi,"('ko', 'mi', 'mi')",FALSE,FALSE,0,2023,1007,2054,2025,2063,2057,2023,1,23:44.8,2,1,closed_group_small_6,closed_group_small_6_129.215.204.182,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,NA,NA
14643,6,closed_group,small,1,closed_group_small_611,129.215.204.182,interactM,1,23,2063,NA,palaka,"('pa', 'la', 'ka')",FALSE,FALSE,0,2023,2054,1007,2017,2063,2001,2063,1,24:04.3,2,1,closed_group_small_6,closed_group_small_6_129.215.204.182,0,NA,0,0,0,0,0,0,3,1,2,3,3,0,0,0,NA,NA,NA
14644,6,closed_group,small,1,closed_group_small_611,129.215.204.182,interactM,1,24,2025,NA,panu,"('pa', 'nu')",FALSE,FALSE,0,2049,2029,2001,2057,2023,2025,2025,1,24:24.6,2,1,closed_group_small_6,closed_group_small_6_129.215.204.182,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
14645,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,1,2018,NA,kahi,"('ka', 'hi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,14:16.1,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14646,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,2,2054,NA,haku,"('ha', 'ku')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,14:42.8,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14647,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,3,2018,NA,kahi,"('ka', 'hi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,15:21.7,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14648,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,4,1007,NA,pikomimi,"('pik', 'o', 'mi', 'mi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,15:49.8,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.333,1,0,0,0.333,1,4,0.667,2,4,4,0,1,0,NA,1,1
14649,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,5,2001,NA,kawi,"('ka', 'wi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,16:22.4,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14650,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,6,2017,NA,lahuka,"('la', 'hu', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,16:48.9,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
14651,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,7,2029,NA,lahuka,"('la', 'hu', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,17:35.3,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
14652,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,8,2049,NA,kahi,"('ka', 'hi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,18:00.0,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14653,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,9,1007,NA,mikomimi,"('mi', 'ko', 'mi', 'mi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,18:45.0,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.333,1,0.5,1,0.667,2,4,0.667,2,4,4,0,1,1,NA,1,1
14654,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,10,2063,NA,palaka,"('pa', 'la', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,19:16.0,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,3,1,2,3,3,0,0,0,NA,0,0
14655,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,11,2057,NA,mikomimi,"('mi', 'ko', 'mi', 'mi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,19:41.5,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.333,1,0.5,1,0.667,2,4,0.667,2,4,4,0,1,1,NA,1,1
14656,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,12,2049,NA,kahi,"('ka', 'hi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,20:02.3,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14657,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,13,2022,NA,mila,"('mi', 'la')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,20:22.9,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14658,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,14,2017,NA,palaka,"('pa', 'la', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,20:44.2,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,3,1,2,3,3,0,0,0,NA,0,0
14659,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,15,2057,NA,mikomimi,"('mi', 'ko', 'mi', 'mi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,21:07.5,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.333,1,0.5,1,0.667,2,4,0.667,2,4,4,0,1,1,NA,1,1
14660,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,16,2001,NA,kawi,"('ka', 'wi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,21:30.5,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14661,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,17,2022,NA,mila,"('mi', 'la')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,21:50.1,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14662,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,18,2025,NA,panu,"('pa', 'nu')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,22:09.0,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14663,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,19,2029,NA,lahoka,"('lah', 'o', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,22:26.4,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
14664,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,20,2023,NA,komimi,"('ko', 'mi', 'mi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,23:00.9,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,1,1
14665,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,21,2054,NA,hika,"('hi', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,23:21.0,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14666,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,22,2023,NA,komimi,"('ko', 'mi', 'mi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,23:42.0,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,1,1
14667,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,23,2063,NA,palaka,"('pa', 'la', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,24:01.1,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,3,1,2,3,3,0,0,0,NA,0,0
14668,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactD,1,24,2025,NA,panu,"('pa', 'nu')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,24:22.1,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14669,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,1,2023,NA,komimi,"('ko', 'mi', 'mi')",FALSE,FALSE,0,2001,2022,2025,2049,2023,2063,2023,1,14:35.1,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,NA,NA
14670,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,2,1007,NA,mikomimi,"('mi', 'ko', 'mi', 'mi')",FALSE,FALSE,0,2022,2025,2029,1007,2018,2023,1007,1,15:17.3,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.333,1,0.5,1,0.667,2,4,0.667,2,4,4,0,1,1,NA,NA,NA
14671,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,3,2057,NA,mikomimi,"('mi', 'ko', 'mi', 'mi')",FALSE,FALSE,0,2018,2017,2001,2029,2049,2057,2057,1,15:41.8,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.333,1,0.5,1,0.667,2,4,0.667,2,4,4,0,1,1,NA,NA,NA
14672,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,4,2025,NA,panu,"('pa', 'nu')",FALSE,FALSE,0,2025,2001,2063,1007,2017,2054,2025,1,16:08.2,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
14673,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,5,2018,NA,kawi,"('ka', 'wi')",FALSE,FALSE,0,2017,2018,2029,1007,2054,2049,2018,1,16:40.9,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
14674,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,6,1007,NA,pikomimi,"('pik', 'o', 'mi', 'mi')",FALSE,FALSE,0,1007,2049,2057,2022,2054,2063,2057,0,17:17.7,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.333,1,0,0,0.333,1,4,0.667,2,4,4,0,1,0,NA,NA,NA
14675,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,7,2057,NA,mikomimi,"('mi', 'ko', 'mi', 'mi')",FALSE,FALSE,0,2049,2057,2063,2018,2017,2054,2057,1,17:51.9,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.333,1,0.5,1,0.667,2,4,0.667,2,4,4,0,1,1,NA,NA,NA
14676,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,8,2054,NA,kawi,"('ka', 'wi')",FALSE,FALSE,0,2057,2054,2018,2025,1007,2029,2018,0,18:35.6,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
14677,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,9,2017,NA,hihiko,"('hi', 'hi', 'ko')",FALSE,FALSE,0,2017,2023,2049,2063,2029,2018,2029,0,19:09.2,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,NA,NA
14678,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,10,2049,NA,hika,"('hi', 'ka')",FALSE,FALSE,0,2054,2049,2025,2017,2029,2063,2054,0,19:35.8,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
14679,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,11,2022,NA,mila,"('mi', 'la')",FALSE,FALSE,0,1007,2057,2018,2022,2029,2001,2022,1,19:56.3,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
14680,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,12,2063,NA,palaka,"('pa', 'la', 'ka')",FALSE,FALSE,0,2023,2025,2063,2001,2057,2022,2063,1,20:16.8,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,3,1,2,3,3,0,0,0,NA,NA,NA
14681,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,13,2018,NA,kawi,"('ka', 'wi')",FALSE,FALSE,0,2018,2057,2001,2022,1007,2049,2018,1,20:38.0,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
14682,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,14,2001,NA,kowi,"('ko', 'wi')",FALSE,FALSE,0,2018,2057,2017,2001,2049,2022,2001,1,21:01.6,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
14683,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,15,2025,NA,panu,"('pa', 'nu')",FALSE,FALSE,0,1007,2023,2025,2054,2017,2063,2025,1,21:22.1,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
14684,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,16,2063,NA,palaka,"('pa', 'la', 'ka')",FALSE,FALSE,0,2029,2063,2057,2054,2017,1007,2063,1,21:44.4,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,3,1,2,3,3,0,0,0,NA,NA,NA
14685,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,17,2029,NA,lahoka,"('lah', 'o', 'ka')",FALSE,FALSE,0,1007,2049,2023,2063,2029,2022,2049,0,22:04.6,1,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
14686,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,18,2022,NA,mila,"('mi', 'la')",FALSE,FALSE,0,2017,1007,2025,2022,2049,2018,2022,1,22:21.4,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
14687,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,19,2049,NA,hika,"('hi', 'ka')",FALSE,FALSE,0,2023,2054,1007,2029,2049,2022,2049,1,22:49.5,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
14688,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,20,2029,NA,lahoka,"('lah', 'o', 'ka')",FALSE,FALSE,0,2057,2054,2022,2025,2029,2018,2029,1,23:12.0,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
14689,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,21,2054,NA,hika,"('hi', 'ka')",FALSE,FALSE,0,2057,2022,2054,2023,1007,2029,2054,1,23:36.2,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
14690,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,22,2023,NA,komimi,"('ko', 'mi', 'mi')",FALSE,FALSE,0,1007,2029,2001,2023,2049,2057,2023,1,23:55.1,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,NA,NA
14691,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,23,2001,NA,kowi,"('ko', 'wi')",FALSE,FALSE,0,2017,2049,1007,2057,2001,2018,2001,1,24:17.8,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
14692,6,closed_group,small,1,closed_group_small_612,129.215.204.184,interactM,1,24,2017,NA,hihiko,"('hi', 'hi', 'ko')",FALSE,FALSE,0,2049,2054,2063,2023,2022,2017,2017,1,24:37.2,2,0,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,NA,NA
14693,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,1,2049,NA,hiko,"('hi', 'ko')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,27:35.8,1,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14694,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,2,2017,NA,palaka,"('pa', 'la', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,27:55.2,1,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,3,1,2,3,3,0,0,0,NA,0,0
14695,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,3,2057,NA,mikomimi,"('mi', 'ko', 'mi', 'mi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,28:13.9,1,1,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.333,1,0.5,1,0.667,2,4,0.667,2,4,4,0,1,1,NA,1,1
14696,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,4,2049,NA,hiko,"('hi', 'ko')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,28:41.9,2,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14697,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,5,1007,NA,komimi,"('ko', 'mi', 'mi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,29:04.8,1,1,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,1,1
14698,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,6,2023,NA,komimi,"('ko', 'mi', 'mi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,29:26.8,1,1,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,1,1
14699,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,7,2001,NA,kawi,"('ka', 'wi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,29:42.9,1,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14700,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,8,2063,NA,palaka,"('pa', 'la', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,30:02.0,1,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,3,1,2,3,3,0,0,0,NA,0,0
14701,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,9,2029,NA,lahoka,"('lah', 'o', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,30:19.0,1,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
14702,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,10,2022,NA,mila,"('mi', 'la')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,30:43.9,1,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14703,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,11,2029,NA,lahoka,"('lah', 'o', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,31:15.0,2,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
14704,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,12,2057,NA,mikomimi,"('mi', 'ko', 'mi', 'mi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,31:44.3,2,1,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.333,1,0.5,1,0.667,2,4,0.667,2,4,4,0,1,1,NA,1,1
14705,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,13,2018,NA,kawi,"('ka', 'wi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,32:06.6,1,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14706,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,14,2022,NA,mila,"('mi', 'la')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,32:21.6,2,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14707,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,15,2054,NA,hika,"('hi', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,32:37.6,1,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14708,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,16,2018,NA,kawi,"('ka', 'wi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,33:01.2,2,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14709,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,17,2054,NA,hiko,"('hi', 'ko')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,33:28.7,2,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14710,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,18,2063,NA,palaka,"('pa', 'la', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,33:57.7,2,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,3,1,2,3,3,0,0,0,NA,0,0
14711,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,19,1007,NA,komimi,"('ko', 'mi', 'mi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,34:15.8,2,1,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,1,1
14712,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,20,2017,NA,hihiko,"('hi', 'hi', 'ko')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,34:38.6,2,1,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,1,1
14713,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,21,2023,NA,komimi,"('ko', 'mi', 'mi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,34:58.0,2,1,closed_group_small_6,closed_group_small_6_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,1,1
14714,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,22,2025,NA,panu,"('pa', 'nu')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,35:11.9,1,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14715,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,23,2001,NA,kahi,"('ka', 'hi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,35:33.0,2,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14716,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactD,1,24,2025,NA,panu,"('pa', 'nu')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,35:56.2,2,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
14717,6,closed_group,small,2,closed_group_small_621,129.215.204.184,interactM,1,1,2025,NA,panu,"('pa', 'nu')",FALSE,FALSE,0,2018,2029,2054,2025,2049,2063,2025,1,27:48.5,1,1,closed_group_small_6,closed_group_small_6_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
